Feb13-06:50:14
----------------------------------------------------------------------------------------------------
[cora]   seed=1
----------------------------------------------------------------------------------------------------
lr=0.0001 unweighted_MSE=False diffusion_steps=40 schedule=True weight_decay=0.001 cat=False skip=True
nhid=256 layers=4 linears=2
----------------------------------------------------------------------------------------------------
001 | 2.83s | train acc: 1.645e-01 | val acc: 1.148e-01 | val graph: 3.000e-02 | test node: 9.083e-02 | test graph: 4.700e-02
3401 | 0.72s | train acc: 1.941e-01 | val acc: 1.671e-01 | val graph: 6.400e-02 | test node: 1.617e-01 | test graph: 6.700e-02
3501 | 0.73s | train acc: 2.198e-01 | val acc: 2.042e-01 | val graph: 6.600e-02 | test node: 1.929e-01 | test graph: 6.600e-02
3601 | 0.73s | train acc: 1.247e-01 | val acc: 1.495e-01 | val graph: 1.180e-01 | test node: 1.594e-01 | test graph: 1.120e-01
3701 | 0.73s | train acc: 2.918e-01 | val acc: 2.643e-01 | val graph: 1.140e-01 | test node: 2.712e-01 | test graph: 1.150e-01
3801 | 0.73s | train acc: 7.031e-01 | val acc: 4.179e-01 | val graph: 1.040e-01 | test node: 4.172e-01 | test graph: 1.010e-01
3901 | 0.73s | train acc: 7.365e-01 | val acc: 4.203e-01 | val graph: 9.600e-02 | test node: 4.204e-01 | test graph: 9.400e-02
4001 | 0.73s | train acc: 1.979e-01 | val acc: 1.814e-01 | val graph: 6.800e-02 | test node: 1.772e-01 | test graph: 6.700e-02
4101 | 0.77s | train acc: 4.396e-01 | val acc: 2.941e-01 | val graph: 8.200e-02 | test node: 2.982e-01 | test graph: 8.300e-02
4201 | 0.73s | train acc: 5.707e-01 | val acc: 3.513e-01 | val graph: 8.000e-02 | test node: 3.427e-01 | test graph: 1.010e-01
4301 | 0.73s | train acc: 1.645e-01 | val acc: 1.148e-01 | val graph: 3.000e-02 | test node: 9.083e-02 | test graph: 4.700e-02
4401 | 0.73s | train acc: 3.856e-01 | val acc: 2.500e-01 | val graph: 3.600e-02 | test node: 2.243e-01 | test graph: 5.600e-02
4501 | 0.73s | train acc: 5.835e-01 | val acc: 3.480e-01 | val graph: 8.400e-02 | test node: 3.338e-01 | test graph: 9.800e-02
4601 | 0.73s | train acc: 4.280e-01 | val acc: 2.892e-01 | val graph: 8.000e-02 | test node: 2.731e-01 | test graph: 8.900e-02
4701 | 0.73s | train acc: 3.638e-01 | val acc: 2.516e-01 | val graph: 6.800e-02 | test node: 2.313e-01 | test graph: 8.600e-02
4801 | 0.73s | train acc: 4.383e-01 | val acc: 2.819e-01 | val graph: 7.400e-02 | test node: 2.699e-01 | test graph: 9.100e-02
4901 | 0.73s | train acc: 4.743e-01 | val acc: 3.125e-01 | val graph: 8.200e-02 | test node: 2.931e-01 | test graph: 9.000e-02
5001 | 0.73s | train acc: 3.920e-01 | val acc: 2.610e-01 | val graph: 8.200e-02 | test node: 2.388e-01 | test graph: 1.020e-01
5101 | 0.73s | train acc: 3.406e-01 | val acc: 2.304e-01 | val graph: 7.000e-02 | test node: 2.088e-01 | test graph: 7.900e-02
5201 | 0.73s | train acc: 3.175e-01 | val acc: 1.985e-01 | val graph: 6.800e-02 | test node: 1.863e-01 | test graph: 7.700e-02
5301 | 0.73s | train acc: 5.321e-01 | val acc: 3.268e-01 | val graph: 8.800e-02 | test node: 3.043e-01 | test graph: 1.030e-01
5401 | 0.73s | train acc: 3.188e-01 | val acc: 2.018e-01 | val graph: 6.400e-02 | test node: 1.931e-01 | test graph: 7.800e-02
5501 | 0.73s | train acc: 3.483e-01 | val acc: 2.230e-01 | val graph: 6.600e-02 | test node: 2.118e-01 | test graph: 7.700e-02
5601 | 0.73s | train acc: 4.961e-01 | val acc: 3.877e-01 | val graph: 1.300e-01 | test node: 3.788e-01 | test graph: 1.550e-01
5701 | 0.73s | train acc: 4.833e-01 | val acc: 3.513e-01 | val graph: 1.000e-01 | test node: 3.330e-01 | test graph: 1.200e-01
5801 | 0.73s | train acc: 4.434e-01 | val acc: 3.088e-01 | val graph: 8.800e-02 | test node: 2.854e-01 | test graph: 9.500e-02
5901 | 0.73s | train acc: 4.486e-01 | val acc: 2.745e-01 | val graph: 8.200e-02 | test node: 2.572e-01 | test graph: 9.500e-02
6001 | 0.72s | train acc: 6.080e-01 | val acc: 3.995e-01 | val graph: 1.160e-01 | test node: 3.782e-01 | test graph: 1.210e-01
6101 | 0.73s | train acc: 4.692e-01 | val acc: 3.174e-01 | val graph: 1.260e-01 | test node: 2.903e-01 | test graph: 1.240e-01
6201 | 0.73s | train acc: 5.514e-01 | val acc: 3.497e-01 | val graph: 1.040e-01 | test node: 3.338e-01 | test graph: 1.190e-01
6301 | 0.74s | train acc: 6.620e-01 | val acc: 4.257e-01 | val graph: 1.240e-01 | test node: 4.007e-01 | test graph: 1.370e-01
6401 | 0.74s | train acc: 1.954e-01 | val acc: 1.503e-01 | val graph: 6.400e-02 | test node: 1.541e-01 | test graph: 6.400e-02
6501 | 0.72s | train acc: 3.522e-01 | val acc: 2.165e-01 | val graph: 6.800e-02 | test node: 2.114e-01 | test graph: 7.400e-02
6601 | 0.73s | train acc: 6.080e-01 | val acc: 3.815e-01 | val graph: 1.120e-01 | test node: 3.625e-01 | test graph: 1.250e-01
6701 | 0.73s | train acc: 2.044e-01 | val acc: 1.438e-01 | val graph: 6.400e-02 | test node: 1.481e-01 | test graph: 6.500e-02
6801 | 0.73s | train acc: 5.694e-01 | val acc: 3.550e-01 | val graph: 1.140e-01 | test node: 3.345e-01 | test graph: 1.290e-01
6901 | 0.73s | train acc: 5.411e-01 | val acc: 4.158e-01 | val graph: 1.840e-01 | test node: 4.037e-01 | test graph: 1.920e-01
7001 | 0.73s | train acc: 6.671e-01 | val acc: 4.355e-01 | val graph: 1.580e-01 | test node: 4.102e-01 | test graph: 1.710e-01
7101 | 0.73s | train acc: 7.995e-01 | val acc: 5.801e-01 | val graph: 2.600e-01 | test node: 5.766e-01 | test graph: 2.900e-01
7201 | 0.73s | train acc: 3.535e-01 | val acc: 2.141e-01 | val graph: 7.200e-02 | test node: 2.171e-01 | test graph: 7.200e-02
7301 | 0.73s | train acc: 4.897e-01 | val acc: 3.051e-01 | val graph: 9.600e-02 | test node: 2.842e-01 | test graph: 1.050e-01
7401 | 0.73s | train acc: 5.604e-01 | val acc: 3.444e-01 | val graph: 1.020e-01 | test node: 3.200e-01 | test graph: 1.120e-01
7501 | 0.72s | train acc: 7.416e-01 | val acc: 5.037e-01 | val graph: 1.940e-01 | test node: 4.843e-01 | test graph: 1.940e-01
7601 | 0.73s | train acc: 6.080e-01 | val acc: 3.807e-01 | val graph: 1.280e-01 | test node: 3.544e-01 | test graph: 1.270e-01
7701 | 0.72s | train acc: 7.326e-01 | val acc: 4.939e-01 | val graph: 2.320e-01 | test node: 4.665e-01 | test graph: 2.380e-01
7801 | 0.73s | train acc: 6.594e-01 | val acc: 4.383e-01 | val graph: 1.460e-01 | test node: 4.276e-01 | test graph: 1.590e-01
7901 | 0.72s | train acc: 6.915e-01 | val acc: 4.363e-01 | val graph: 1.420e-01 | test node: 4.211e-01 | test graph: 1.540e-01
8001 | 0.72s | train acc: 5.463e-01 | val acc: 3.587e-01 | val graph: 1.380e-01 | test node: 3.287e-01 | test graph: 1.410e-01
8101 | 0.73s | train acc: 7.545e-01 | val acc: 5.551e-01 | val graph: 2.480e-01 | test node: 5.359e-01 | test graph: 2.490e-01
8201 | 0.72s | train acc: 7.134e-01 | val acc: 5.041e-01 | val graph: 2.160e-01 | test node: 4.830e-01 | test graph: 2.140e-01
8301 | 0.73s | train acc: 6.761e-01 | val acc: 4.890e-01 | val graph: 2.420e-01 | test node: 4.667e-01 | test graph: 2.500e-01
8401 | 0.73s | train acc: 7.429e-01 | val acc: 5.449e-01 | val graph: 2.500e-01 | test node: 5.316e-01 | test graph: 2.510e-01
8501 | 0.73s | train acc: 7.648e-01 | val acc: 6.103e-01 | val graph: 3.220e-01 | test node: 6.040e-01 | test graph: 3.160e-01
8601 | 0.75s | train acc: 7.262e-01 | val acc: 5.682e-01 | val graph: 2.960e-01 | test node: 5.588e-01 | test graph: 2.930e-01
8701 | 0.73s | train acc: 6.607e-01 | val acc: 5.278e-01 | val graph: 3.080e-01 | test node: 5.134e-01 | test graph: 2.990e-01
8801 | 0.72s | train acc: 2.802e-01 | val acc: 1.577e-01 | val graph: 3.600e-02 | test node: 1.322e-01 | test graph: 5.300e-02
8901 | 0.73s | train acc: 7.416e-01 | val acc: 5.498e-01 | val graph: 2.540e-01 | test node: 5.291e-01 | test graph: 2.460e-01
9001 | 0.73s | train acc: 7.249e-01 | val acc: 5.498e-01 | val graph: 2.640e-01 | test node: 5.238e-01 | test graph: 2.590e-01
9101 | 0.73s | train acc: 7.429e-01 | val acc: 5.915e-01 | val graph: 2.940e-01 | test node: 5.775e-01 | test graph: 2.980e-01
9201 | 0.73s | train acc: 7.108e-01 | val acc: 5.364e-01 | val graph: 2.620e-01 | test node: 5.134e-01 | test graph: 2.680e-01
9301 | 0.74s | train acc: 7.558e-01 | val acc: 6.172e-01 | val graph: 3.400e-01 | test node: 6.091e-01 | test graph: 3.320e-01
9401 | 0.73s | train acc: 7.532e-01 | val acc: 6.356e-01 | val graph: 3.660e-01 | test node: 6.278e-01 | test graph: 3.610e-01
9501 | 0.73s | train acc: 6.645e-01 | val acc: 4.400e-01 | val graph: 1.940e-01 | test node: 4.257e-01 | test graph: 1.990e-01
9601 | 0.73s | train acc: 7.468e-01 | val acc: 6.172e-01 | val graph: 3.520e-01 | test node: 6.144e-01 | test graph: 3.470e-01
9701 | 0.73s | train acc: 7.455e-01 | val acc: 6.246e-01 | val graph: 3.620e-01 | test node: 6.084e-01 | test graph: 3.550e-01
9801 | 0.73s | train acc: 7.789e-01 | val acc: 6.859e-01 | val graph: 4.060e-01 | test node: 6.643e-01 | test graph: 3.920e-01
9901 | 0.73s | train acc: 3.393e-01 | val acc: 2.067e-01 | val graph: 9.200e-02 | test node: 1.863e-01 | test graph: 8.800e-02
10001 | 0.73s | train acc: 7.905e-01 | val acc: 6.797e-01 | val graph: 4.100e-01 | test node: 6.602e-01 | test graph: 3.990e-01
10101 | 0.73s | train acc: 7.763e-01 | val acc: 6.581e-01 | val graph: 3.980e-01 | test node: 6.413e-01 | test graph: 3.900e-01
10201 | 0.72s | train acc: 7.853e-01 | val acc: 6.879e-01 | val graph: 4.200e-01 | test node: 6.732e-01 | test graph: 4.180e-01
10301 | 0.73s | train acc: 7.686e-01 | val acc: 6.417e-01 | val graph: 3.860e-01 | test node: 6.182e-01 | test graph: 3.830e-01
10401 | 0.73s | train acc: 7.828e-01 | val acc: 6.818e-01 | val graph: 4.160e-01 | test node: 6.651e-01 | test graph: 4.160e-01
10501 | 0.73s | train acc: 7.802e-01 | val acc: 6.724e-01 | val graph: 4.000e-01 | test node: 6.528e-01 | test graph: 4.060e-01
10601 | 0.72s | train acc: 5.656e-01 | val acc: 3.873e-01 | val graph: 1.840e-01 | test node: 3.663e-01 | test graph: 1.960e-01
10701 | 0.72s | train acc: 7.995e-01 | val acc: 6.855e-01 | val graph: 4.060e-01 | test node: 6.704e-01 | test graph: 4.100e-01
10801 | 0.73s | train acc: 8.021e-01 | val acc: 7.006e-01 | val graph: 4.420e-01 | test node: 6.859e-01 | test graph: 4.260e-01
10901 | 0.73s | train acc: 7.892e-01 | val acc: 6.822e-01 | val graph: 4.180e-01 | test node: 6.706e-01 | test graph: 4.350e-01
11001 | 0.76s | train acc: 5.835e-01 | val acc: 4.109e-01 | val graph: 2.460e-01 | test node: 4.092e-01 | test graph: 2.360e-01
11101 | 0.73s | train acc: 8.239e-01 | val acc: 7.263e-01 | val graph: 4.460e-01 | test node: 7.222e-01 | test graph: 4.390e-01
11201 | 0.73s | train acc: 8.149e-01 | val acc: 6.777e-01 | val graph: 3.760e-01 | test node: 6.630e-01 | test graph: 3.720e-01
11301 | 0.73s | train acc: 8.021e-01 | val acc: 6.593e-01 | val graph: 3.720e-01 | test node: 6.413e-01 | test graph: 3.580e-01
11401 | 0.73s | train acc: 8.021e-01 | val acc: 6.683e-01 | val graph: 3.840e-01 | test node: 6.522e-01 | test graph: 3.680e-01
11501 | 0.73s | train acc: 8.033e-01 | val acc: 6.855e-01 | val graph: 4.000e-01 | test node: 6.696e-01 | test graph: 3.770e-01
11601 | 0.72s | train acc: 8.033e-01 | val acc: 6.822e-01 | val graph: 4.020e-01 | test node: 6.636e-01 | test graph: 3.810e-01
11701 | 0.73s | train acc: 7.879e-01 | val acc: 6.761e-01 | val graph: 3.960e-01 | test node: 6.556e-01 | test graph: 3.720e-01
11801 | 0.75s | train acc: 7.853e-01 | val acc: 6.728e-01 | val graph: 3.960e-01 | test node: 6.545e-01 | test graph: 3.750e-01
11901 | 0.73s | train acc: 7.969e-01 | val acc: 6.867e-01 | val graph: 4.060e-01 | test node: 6.674e-01 | test graph: 3.890e-01
12001 | 0.73s | train acc: 7.725e-01 | val acc: 6.605e-01 | val graph: 3.920e-01 | test node: 6.443e-01 | test graph: 3.790e-01
12101 | 0.73s | train acc: 7.815e-01 | val acc: 6.687e-01 | val graph: 3.900e-01 | test node: 6.532e-01 | test graph: 3.860e-01
12201 | 0.73s | train acc: 7.725e-01 | val acc: 6.540e-01 | val graph: 3.860e-01 | test node: 6.384e-01 | test graph: 3.770e-01
12301 | 0.73s | train acc: 7.738e-01 | val acc: 6.601e-01 | val graph: 3.920e-01 | test node: 6.407e-01 | test graph: 3.860e-01
12401 | 0.73s | train acc: 8.162e-01 | val acc: 7.402e-01 | val graph: 4.560e-01 | test node: 7.156e-01 | test graph: 4.430e-01
12501 | 0.73s | train acc: 8.085e-01 | val acc: 6.846e-01 | val graph: 3.980e-01 | test node: 6.702e-01 | test graph: 4.160e-01
12601 | 0.73s | train acc: 7.905e-01 | val acc: 6.814e-01 | val graph: 4.020e-01 | test node: 6.604e-01 | test graph: 4.040e-01
12701 | 0.77s | train acc: 7.918e-01 | val acc: 6.936e-01 | val graph: 4.160e-01 | test node: 6.717e-01 | test graph: 4.060e-01
12801 | 0.72s | train acc: 8.072e-01 | val acc: 7.202e-01 | val graph: 4.340e-01 | test node: 7.027e-01 | test graph: 4.390e-01
12901 | 0.73s | train acc: 8.046e-01 | val acc: 7.177e-01 | val graph: 4.420e-01 | test node: 6.916e-01 | test graph: 4.300e-01
13001 | 0.73s | train acc: 8.201e-01 | val acc: 7.071e-01 | val graph: 4.320e-01 | test node: 6.863e-01 | test graph: 4.160e-01
13101 | 0.73s | train acc: 8.085e-01 | val acc: 7.132e-01 | val graph: 4.240e-01 | test node: 6.912e-01 | test graph: 4.280e-01
13201 | 0.73s | train acc: 6.195e-01 | val acc: 4.224e-01 | val graph: 2.380e-01 | test node: 3.988e-01 | test graph: 2.300e-01
13301 | 0.73s | train acc: 8.136e-01 | val acc: 6.900e-01 | val graph: 4.180e-01 | test node: 6.694e-01 | test graph: 4.140e-01
13401 | 0.72s | train acc: 8.162e-01 | val acc: 6.969e-01 | val graph: 4.240e-01 | test node: 6.761e-01 | test graph: 4.180e-01
13501 | 0.73s | train acc: 8.239e-01 | val acc: 7.308e-01 | val graph: 4.600e-01 | test node: 7.101e-01 | test graph: 4.450e-01
13601 | 0.73s | train acc: 8.213e-01 | val acc: 7.271e-01 | val graph: 4.440e-01 | test node: 7.020e-01 | test graph: 4.330e-01
13701 | 0.73s | train acc: 8.072e-01 | val acc: 6.573e-01 | val graph: 3.900e-01 | test node: 6.396e-01 | test graph: 3.950e-01
13801 | 0.73s | train acc: 8.586e-01 | val acc: 7.827e-01 | val graph: 5.240e-01 | test node: 7.716e-01 | test graph: 5.280e-01
13901 | 0.73s | train acc: 8.316e-01 | val acc: 7.267e-01 | val graph: 4.400e-01 | test node: 6.986e-01 | test graph: 4.330e-01
14001 | 0.75s | train acc: 8.419e-01 | val acc: 7.377e-01 | val graph: 4.620e-01 | test node: 7.224e-01 | test graph: 4.630e-01
14101 | 0.73s | train acc: 8.689e-01 | val acc: 7.451e-01 | val graph: 4.700e-01 | test node: 7.315e-01 | test graph: 4.720e-01
14201 | 0.76s | train acc: 8.676e-01 | val acc: 7.296e-01 | val graph: 4.600e-01 | test node: 7.022e-01 | test graph: 4.370e-01
14301 | 0.73s | train acc: 9.203e-01 | val acc: 8.105e-01 | val graph: 5.600e-01 | test node: 7.999e-01 | test graph: 5.640e-01
14401 | 0.73s | train acc: 8.907e-01 | val acc: 7.480e-01 | val graph: 4.800e-01 | test node: 7.383e-01 | test graph: 4.880e-01
14501 | 0.73s | train acc: 8.830e-01 | val acc: 7.337e-01 | val graph: 4.620e-01 | test node: 7.205e-01 | test graph: 4.610e-01
14601 | 0.73s | train acc: 8.817e-01 | val acc: 6.679e-01 | val graph: 4.180e-01 | test node: 6.522e-01 | test graph: 4.180e-01
14701 | 0.72s | train acc: 9.203e-01 | val acc: 7.949e-01 | val graph: 5.400e-01 | test node: 7.835e-01 | test graph: 5.360e-01
14801 | 0.74s | train acc: 9.126e-01 | val acc: 7.802e-01 | val graph: 5.180e-01 | test node: 7.702e-01 | test graph: 5.210e-01
14901 | 0.73s | train acc: 9.165e-01 | val acc: 7.864e-01 | val graph: 5.240e-01 | test node: 7.708e-01 | test graph: 5.190e-01
15001 | 0.73s | train acc: 9.177e-01 | val acc: 7.757e-01 | val graph: 5.040e-01 | test node: 7.644e-01 | test graph: 5.120e-01
15101 | 0.73s | train acc: 9.229e-01 | val acc: 7.974e-01 | val graph: 5.440e-01 | test node: 7.820e-01 | test graph: 5.290e-01
15201 | 0.73s | train acc: 9.422e-01 | val acc: 7.966e-01 | val graph: 5.320e-01 | test node: 7.905e-01 | test graph: 5.530e-01
15301 | 0.73s | train acc: 9.396e-01 | val acc: 8.019e-01 | val graph: 5.400e-01 | test node: 7.912e-01 | test graph: 5.500e-01
15401 | 0.73s | train acc: 8.959e-01 | val acc: 6.752e-01 | val graph: 3.880e-01 | test node: 6.562e-01 | test graph: 4.000e-01
15501 | 0.73s | train acc: 9.460e-01 | val acc: 8.145e-01 | val graph: 5.500e-01 | test node: 7.916e-01 | test graph: 5.330e-01
15601 | 0.73s | train acc: 9.473e-01 | val acc: 8.174e-01 | val graph: 5.560e-01 | test node: 8.043e-01 | test graph: 5.580e-01
15701 | 0.72s | train acc: 9.589e-01 | val acc: 8.243e-01 | val graph: 5.800e-01 | test node: 8.132e-01 | test graph: 5.700e-01
15801 | 0.73s | train acc: 9.730e-01 | val acc: 8.272e-01 | val graph: 5.840e-01 | test node: 8.222e-01 | test graph: 5.860e-01
15901 | 0.73s | train acc: 9.537e-01 | val acc: 8.227e-01 | val graph: 5.660e-01 | test node: 8.101e-01 | test graph: 5.720e-01
16001 | 0.73s | train acc: 9.434e-01 | val acc: 7.978e-01 | val graph: 5.260e-01 | test node: 7.933e-01 | test graph: 5.600e-01
16101 | 0.73s | train acc: 9.730e-01 | val acc: 8.109e-01 | val graph: 5.340e-01 | test node: 7.990e-01 | test graph: 5.360e-01
16201 | 0.73s | train acc: 9.666e-01 | val acc: 8.080e-01 | val graph: 5.220e-01 | test node: 7.984e-01 | test graph: 5.450e-01
16301 | 0.74s | train acc: 9.692e-01 | val acc: 8.158e-01 | val graph: 5.380e-01 | test node: 8.035e-01 | test graph: 5.490e-01
16401 | 0.73s | train acc: 9.692e-01 | val acc: 8.231e-01 | val graph: 5.540e-01 | test node: 8.079e-01 | test graph: 5.540e-01
16501 | 0.72s | train acc: 9.717e-01 | val acc: 8.252e-01 | val graph: 5.580e-01 | test node: 8.118e-01 | test graph: 5.530e-01
16601 | 0.73s | train acc: 9.679e-01 | val acc: 8.309e-01 | val graph: 5.700e-01 | test node: 8.160e-01 | test graph: 5.660e-01
16701 | 0.72s | train acc: 9.627e-01 | val acc: 7.872e-01 | val graph: 4.980e-01 | test node: 7.742e-01 | test graph: 5.110e-01
16801 | 0.73s | train acc: 9.704e-01 | val acc: 8.329e-01 | val graph: 5.720e-01 | test node: 8.149e-01 | test graph: 5.590e-01
16901 | 0.73s | train acc: 9.781e-01 | val acc: 8.382e-01 | val graph: 5.860e-01 | test node: 8.302e-01 | test graph: 5.840e-01
17001 | 0.73s | train acc: 9.807e-01 | val acc: 8.419e-01 | val graph: 5.980e-01 | test node: 8.334e-01 | test graph: 5.830e-01
17101 | 0.73s | train acc: 9.820e-01 | val acc: 8.399e-01 | val graph: 5.860e-01 | test node: 8.309e-01 | test graph: 5.820e-01
17201 | 0.73s | train acc: 9.769e-01 | val acc: 8.305e-01 | val graph: 5.740e-01 | test node: 8.164e-01 | test graph: 5.590e-01
17301 | 0.73s | train acc: 9.820e-01 | val acc: 8.350e-01 | val graph: 5.800e-01 | test node: 8.243e-01 | test graph: 5.710e-01
17401 | 0.75s | train acc: 9.833e-01 | val acc: 8.374e-01 | val graph: 5.880e-01 | test node: 8.304e-01 | test graph: 5.790e-01
17501 | 0.73s | train acc: 9.846e-01 | val acc: 8.366e-01 | val graph: 5.860e-01 | test node: 8.268e-01 | test graph: 5.730e-01
17601 | 0.73s | train acc: 9.871e-01 | val acc: 8.109e-01 | val graph: 5.400e-01 | test node: 7.986e-01 | test graph: 5.190e-01
17701 | 0.73s | train acc: 9.846e-01 | val acc: 8.297e-01 | val graph: 5.720e-01 | test node: 8.179e-01 | test graph: 5.630e-01
17801 | 0.72s | train acc: 9.781e-01 | val acc: 8.337e-01 | val graph: 5.780e-01 | test node: 8.207e-01 | test graph: 5.630e-01
17901 | 0.73s | train acc: 9.807e-01 | val acc: 8.374e-01 | val graph: 5.840e-01 | test node: 8.294e-01 | test graph: 5.770e-01
18001 | 0.73s | train acc: 9.820e-01 | val acc: 8.427e-01 | val graph: 6.020e-01 | test node: 8.391e-01 | test graph: 5.920e-01
18101 | 0.73s | train acc: 9.820e-01 | val acc: 8.419e-01 | val graph: 5.980e-01 | test node: 8.362e-01 | test graph: 5.890e-01
18201 | 0.73s | train acc: 9.820e-01 | val acc: 8.423e-01 | val graph: 5.960e-01 | test node: 8.364e-01 | test graph: 5.890e-01
18301 | 0.73s | train acc: 9.884e-01 | val acc: 8.431e-01 | val graph: 5.980e-01 | test node: 8.402e-01 | test graph: 5.920e-01
18401 | 0.73s | train acc: 9.859e-01 | val acc: 8.427e-01 | val graph: 5.980e-01 | test node: 8.304e-01 | test graph: 5.760e-01
18501 | 0.74s | train acc: 9.897e-01 | val acc: 8.403e-01 | val graph: 5.940e-01 | test node: 8.343e-01 | test graph: 5.820e-01
18601 | 0.73s | train acc: 9.666e-01 | val acc: 7.790e-01 | val graph: 5.040e-01 | test node: 7.521e-01 | test graph: 4.880e-01
