Feb13-05:56:12
----------------------------------------------------------------------------------------------------
[cora]   seed=42
----------------------------------------------------------------------------------------------------
lr=0.0001 unweighted_MSE=False diffusion_steps=40 schedule=True weight_decay=0.001 cat=False skip=True
nhid=256 layers=4 linears=2
----------------------------------------------------------------------------------------------------
001 | 2.95s | train acc: 1.542e-01 | val acc: 1.777e-01 | val graph: 8.400e-02 | test node: 1.747e-01 | test graph: 5.300e-02
3701 | 0.67s | train acc: 2.956e-01 | val acc: 2.337e-01 | val graph: 6.000e-02 | test node: 2.254e-01 | test graph: 6.900e-02
3801 | 0.68s | train acc: 4.717e-01 | val acc: 2.741e-01 | val graph: 5.800e-02 | test node: 2.585e-01 | test graph: 7.200e-02
3901 | 0.68s | train acc: 4.614e-01 | val acc: 2.908e-01 | val graph: 4.800e-02 | test node: 2.672e-01 | test graph: 6.200e-02
4001 | 0.68s | train acc: 4.087e-01 | val acc: 2.774e-01 | val graph: 5.200e-02 | test node: 2.668e-01 | test graph: 7.700e-02
4101 | 0.68s | train acc: 2.571e-01 | val acc: 3.170e-01 | val graph: 1.760e-01 | test node: 3.302e-01 | test graph: 1.880e-01
4201 | 0.67s | train acc: 5.064e-01 | val acc: 3.689e-01 | val graph: 1.200e-01 | test node: 3.945e-01 | test graph: 1.400e-01
4301 | 0.67s | train acc: 6.003e-01 | val acc: 3.607e-01 | val graph: 8.800e-02 | test node: 3.587e-01 | test graph: 1.060e-01
4401 | 0.67s | train acc: 4.460e-01 | val acc: 2.900e-01 | val graph: 7.400e-02 | test node: 2.719e-01 | test graph: 7.300e-02
4501 | 0.68s | train acc: 4.512e-01 | val acc: 2.876e-01 | val graph: 6.200e-02 | test node: 2.793e-01 | test graph: 8.000e-02
4601 | 0.68s | train acc: 3.817e-01 | val acc: 2.480e-01 | val graph: 6.600e-02 | test node: 2.455e-01 | test graph: 8.700e-02
4701 | 0.67s | train acc: 4.383e-01 | val acc: 2.802e-01 | val graph: 5.600e-02 | test node: 2.640e-01 | test graph: 7.800e-02
4801 | 0.68s | train acc: 3.355e-01 | val acc: 2.394e-01 | val graph: 6.600e-02 | test node: 2.315e-01 | test graph: 6.200e-02
4901 | 0.68s | train acc: 3.689e-01 | val acc: 3.325e-01 | val graph: 9.800e-02 | test node: 3.071e-01 | test graph: 9.500e-02
5001 | 0.67s | train acc: 3.766e-01 | val acc: 2.475e-01 | val graph: 6.800e-02 | test node: 2.277e-01 | test graph: 7.700e-02
5101 | 0.70s | train acc: 4.769e-01 | val acc: 2.639e-01 | val graph: 6.800e-02 | test node: 2.553e-01 | test graph: 8.100e-02
5201 | 0.67s | train acc: 4.897e-01 | val acc: 2.831e-01 | val graph: 6.600e-02 | test node: 2.691e-01 | test graph: 8.800e-02
5301 | 0.68s | train acc: 4.126e-01 | val acc: 2.606e-01 | val graph: 5.800e-02 | test node: 2.417e-01 | test graph: 8.300e-02
5401 | 0.67s | train acc: 4.062e-01 | val acc: 2.623e-01 | val graph: 7.400e-02 | test node: 2.432e-01 | test graph: 9.400e-02
5501 | 0.68s | train acc: 4.100e-01 | val acc: 2.717e-01 | val graph: 7.200e-02 | test node: 2.549e-01 | test graph: 8.900e-02
5601 | 0.68s | train acc: 3.098e-01 | val acc: 2.108e-01 | val graph: 7.000e-02 | test node: 1.944e-01 | test graph: 6.700e-02
5701 | 0.68s | train acc: 4.974e-01 | val acc: 3.023e-01 | val graph: 7.000e-02 | test node: 2.890e-01 | test graph: 9.900e-02
5801 | 0.68s | train acc: 4.075e-01 | val acc: 2.704e-01 | val graph: 6.800e-02 | test node: 2.523e-01 | test graph: 9.800e-02
5901 | 0.68s | train acc: 2.455e-01 | val acc: 2.132e-01 | val graph: 1.060e-01 | test node: 2.135e-01 | test graph: 1.090e-01
6001 | 0.68s | train acc: 3.162e-01 | val acc: 2.185e-01 | val graph: 6.800e-02 | test node: 2.258e-01 | test graph: 7.400e-02
6101 | 0.67s | train acc: 5.437e-01 | val acc: 3.346e-01 | val graph: 8.400e-02 | test node: 3.241e-01 | test graph: 1.190e-01
6201 | 0.68s | train acc: 1.889e-01 | val acc: 1.524e-01 | val graph: 6.400e-02 | test node: 1.549e-01 | test graph: 6.600e-02
6301 | 0.68s | train acc: 3.997e-01 | val acc: 2.565e-01 | val graph: 7.800e-02 | test node: 2.396e-01 | test graph: 7.600e-02
6401 | 0.68s | train acc: 3.560e-01 | val acc: 2.484e-01 | val graph: 7.000e-02 | test node: 2.275e-01 | test graph: 8.900e-02
6501 | 0.68s | train acc: 3.907e-01 | val acc: 2.606e-01 | val graph: 7.600e-02 | test node: 2.449e-01 | test graph: 9.100e-02
6601 | 0.68s | train acc: 1.787e-01 | val acc: 1.879e-01 | val graph: 1.080e-01 | test node: 1.772e-01 | test graph: 1.060e-01
6701 | 0.67s | train acc: 1.787e-01 | val acc: 1.434e-01 | val graph: 6.400e-02 | test node: 1.471e-01 | test graph: 6.500e-02
6801 | 0.69s | train acc: 3.406e-01 | val acc: 2.312e-01 | val graph: 7.000e-02 | test node: 2.126e-01 | test graph: 8.800e-02
6901 | 0.67s | train acc: 4.627e-01 | val acc: 2.843e-01 | val graph: 7.000e-02 | test node: 2.746e-01 | test graph: 1.050e-01
7001 | 0.67s | train acc: 2.134e-01 | val acc: 1.683e-01 | val graph: 6.800e-02 | test node: 1.755e-01 | test graph: 7.000e-02
7101 | 0.68s | train acc: 3.278e-01 | val acc: 1.900e-01 | val graph: 5.000e-02 | test node: 1.698e-01 | test graph: 6.400e-02
7201 | 0.69s | train acc: 3.805e-01 | val acc: 2.398e-01 | val graph: 6.800e-02 | test node: 2.260e-01 | test graph: 8.800e-02
7301 | 0.67s | train acc: 3.458e-01 | val acc: 2.304e-01 | val graph: 7.200e-02 | test node: 2.095e-01 | test graph: 9.400e-02
7401 | 0.67s | train acc: 1.530e-01 | val acc: 2.880e-01 | val graph: 2.180e-01 | test node: 2.899e-01 | test graph: 2.160e-01
7501 | 0.68s | train acc: 1.787e-01 | val acc: 1.381e-01 | val graph: 6.400e-02 | test node: 1.403e-01 | test graph: 6.400e-02
7601 | 0.68s | train acc: 1.787e-01 | val acc: 1.381e-01 | val graph: 6.400e-02 | test node: 1.403e-01 | test graph: 6.400e-02
7701 | 0.67s | train acc: 1.787e-01 | val acc: 1.381e-01 | val graph: 6.400e-02 | test node: 1.403e-01 | test graph: 6.400e-02
7801 | 0.68s | train acc: 1.787e-01 | val acc: 1.381e-01 | val graph: 6.400e-02 | test node: 1.403e-01 | test graph: 6.400e-02
7901 | 0.75s | train acc: 2.185e-01 | val acc: 1.569e-01 | val graph: 6.400e-02 | test node: 1.545e-01 | test graph: 6.600e-02
8001 | 0.68s | train acc: 2.789e-01 | val acc: 1.834e-01 | val graph: 6.400e-02 | test node: 1.778e-01 | test graph: 7.500e-02
8101 | 0.67s | train acc: 2.943e-01 | val acc: 1.642e-01 | val graph: 3.600e-02 | test node: 1.477e-01 | test graph: 5.600e-02
8201 | 0.67s | train acc: 1.979e-01 | val acc: 1.495e-01 | val graph: 6.400e-02 | test node: 1.481e-01 | test graph: 6.400e-02
8301 | 0.68s | train acc: 2.609e-01 | val acc: 1.744e-01 | val graph: 6.200e-02 | test node: 1.768e-01 | test graph: 6.600e-02
8401 | 0.68s | train acc: 3.393e-01 | val acc: 2.194e-01 | val graph: 6.800e-02 | test node: 2.020e-01 | test graph: 8.500e-02
8501 | 0.68s | train acc: 3.689e-01 | val acc: 2.341e-01 | val graph: 7.000e-02 | test node: 2.180e-01 | test graph: 8.800e-02
8601 | 0.67s | train acc: 3.278e-01 | val acc: 2.075e-01 | val graph: 6.600e-02 | test node: 1.923e-01 | test graph: 7.900e-02
8701 | 0.68s | train acc: 1.003e-01 | val acc: 5.065e-02 | val graph: 3.400e-02 | test node: 6.515e-02 | test graph: 3.400e-02
8801 | 0.68s | train acc: 3.239e-01 | val acc: 2.177e-01 | val graph: 7.200e-02 | test node: 1.967e-01 | test graph: 8.100e-02
8901 | 0.68s | train acc: 3.342e-01 | val acc: 2.226e-01 | val graph: 7.600e-02 | test node: 2.018e-01 | test graph: 8.300e-02
9001 | 0.68s | train acc: 2.712e-01 | val acc: 1.748e-01 | val graph: 6.400e-02 | test node: 1.674e-01 | test graph: 7.200e-02
9101 | 0.68s | train acc: 2.185e-01 | val acc: 1.524e-01 | val graph: 6.400e-02 | test node: 1.520e-01 | test graph: 6.700e-02
9201 | 0.68s | train acc: 2.481e-01 | val acc: 1.585e-01 | val graph: 6.400e-02 | test node: 1.594e-01 | test graph: 6.800e-02
9301 | 0.68s | train acc: 1.645e-01 | val acc: 1.148e-01 | val graph: 3.000e-02 | test node: 9.083e-02 | test graph: 4.700e-02
9401 | 0.67s | train acc: 3.548e-01 | val acc: 2.406e-01 | val graph: 9.000e-02 | test node: 2.175e-01 | test graph: 1.010e-01
9501 | 0.68s | train acc: 3.239e-01 | val acc: 2.132e-01 | val graph: 7.000e-02 | test node: 1.931e-01 | test graph: 8.200e-02
9601 | 0.70s | train acc: 3.522e-01 | val acc: 2.296e-01 | val graph: 7.400e-02 | test node: 2.097e-01 | test graph: 9.200e-02
9701 | 0.68s | train acc: 5.116e-01 | val acc: 3.452e-01 | val graph: 1.300e-01 | test node: 3.404e-01 | test graph: 1.340e-01
9801 | 0.68s | train acc: 1.748e-01 | val acc: 1.642e-01 | val graph: 1.120e-01 | test node: 1.638e-01 | test graph: 1.070e-01
9901 | 0.68s | train acc: 2.982e-01 | val acc: 2.165e-01 | val graph: 8.200e-02 | test node: 2.247e-01 | test graph: 8.700e-02
10001 | 0.72s | train acc: 3.188e-01 | val acc: 2.092e-01 | val graph: 6.800e-02 | test node: 1.914e-01 | test graph: 8.100e-02
10101 | 0.68s | train acc: 2.738e-01 | val acc: 1.801e-01 | val graph: 6.400e-02 | test node: 1.719e-01 | test graph: 7.300e-02
10201 | 0.70s | train acc: 2.969e-01 | val acc: 1.944e-01 | val graph: 6.400e-02 | test node: 1.787e-01 | test graph: 7.500e-02
10301 | 0.68s | train acc: 3.419e-01 | val acc: 2.459e-01 | val graph: 9.400e-02 | test node: 2.201e-01 | test graph: 1.040e-01
10401 | 0.68s | train acc: 3.316e-01 | val acc: 2.153e-01 | val graph: 7.000e-02 | test node: 1.944e-01 | test graph: 8.500e-02
10501 | 0.68s | train acc: 3.252e-01 | val acc: 2.042e-01 | val graph: 6.600e-02 | test node: 1.882e-01 | test graph: 7.900e-02
10601 | 0.68s | train acc: 3.162e-01 | val acc: 2.002e-01 | val graph: 6.600e-02 | test node: 1.851e-01 | test graph: 7.900e-02
10701 | 0.68s | train acc: 2.159e-01 | val acc: 1.475e-01 | val graph: 6.400e-02 | test node: 1.526e-01 | test graph: 6.600e-02
10801 | 0.68s | train acc: 4.010e-01 | val acc: 2.508e-01 | val graph: 8.400e-02 | test node: 2.298e-01 | test graph: 9.400e-02
10901 | 0.69s | train acc: 2.519e-01 | val acc: 1.560e-01 | val graph: 6.400e-02 | test node: 1.602e-01 | test graph: 6.800e-02
11001 | 0.68s | train acc: 1.812e-01 | val acc: 1.381e-01 | val graph: 6.400e-02 | test node: 1.411e-01 | test graph: 6.400e-02
11101 | 0.68s | train acc: 4.769e-01 | val acc: 2.725e-01 | val graph: 7.400e-02 | test node: 2.636e-01 | test graph: 9.700e-02
11201 | 0.67s | train acc: 3.972e-01 | val acc: 2.402e-01 | val graph: 8.200e-02 | test node: 2.288e-01 | test graph: 9.400e-02
11301 | 0.68s | train acc: 3.380e-01 | val acc: 2.092e-01 | val graph: 6.400e-02 | test node: 1.959e-01 | test graph: 8.400e-02
11401 | 0.68s | train acc: 3.316e-01 | val acc: 3.578e-01 | val graph: 2.100e-01 | test node: 3.733e-01 | test graph: 2.210e-01
11501 | 0.67s | train acc: 1.645e-01 | val acc: 1.148e-01 | val graph: 3.000e-02 | test node: 9.083e-02 | test graph: 4.700e-02
11601 | 0.67s | train acc: 2.416e-01 | val acc: 1.377e-01 | val graph: 3.000e-02 | test node: 1.150e-01 | test graph: 4.700e-02
11701 | 0.72s | train acc: 2.275e-01 | val acc: 1.569e-01 | val graph: 6.400e-02 | test node: 1.537e-01 | test graph: 6.500e-02
11801 | 0.68s | train acc: 2.841e-01 | val acc: 1.879e-01 | val graph: 6.600e-02 | test node: 1.740e-01 | test graph: 7.000e-02
11901 | 0.68s | train acc: 2.429e-01 | val acc: 1.638e-01 | val graph: 6.400e-02 | test node: 1.587e-01 | test graph: 6.700e-02
12001 | 0.67s | train acc: 1.979e-01 | val acc: 1.434e-01 | val graph: 6.400e-02 | test node: 1.458e-01 | test graph: 6.400e-02
12101 | 0.68s | train acc: 2.288e-01 | val acc: 1.581e-01 | val graph: 6.400e-02 | test node: 1.549e-01 | test graph: 6.700e-02
12201 | 0.68s | train acc: 1.864e-01 | val acc: 1.389e-01 | val graph: 6.400e-02 | test node: 1.428e-01 | test graph: 6.400e-02
12301 | 0.68s | train acc: 3.406e-01 | val acc: 2.463e-01 | val graph: 9.600e-02 | test node: 2.184e-01 | test graph: 1.040e-01
12401 | 0.68s | train acc: 3.213e-01 | val acc: 2.136e-01 | val graph: 7.000e-02 | test node: 1.912e-01 | test graph: 8.400e-02
12501 | 0.68s | train acc: 3.419e-01 | val acc: 2.443e-01 | val graph: 9.000e-02 | test node: 2.169e-01 | test graph: 1.010e-01
12601 | 0.68s | train acc: 3.239e-01 | val acc: 2.136e-01 | val graph: 7.000e-02 | test node: 1.916e-01 | test graph: 8.400e-02
12701 | 0.68s | train acc: 3.380e-01 | val acc: 2.206e-01 | val graph: 7.200e-02 | test node: 2.008e-01 | test graph: 8.800e-02
12801 | 0.68s | train acc: 2.532e-01 | val acc: 1.683e-01 | val graph: 6.400e-02 | test node: 1.602e-01 | test graph: 6.700e-02
12901 | 0.68s | train acc: 5.013e-01 | val acc: 4.342e-01 | val graph: 2.040e-01 | test node: 4.221e-01 | test graph: 2.240e-01
13001 | 0.68s | train acc: 3.021e-01 | val acc: 1.981e-01 | val graph: 6.400e-02 | test node: 1.821e-01 | test graph: 7.400e-02
13101 | 0.68s | train acc: 1.530e-01 | val acc: 2.884e-01 | val graph: 2.180e-01 | test node: 2.899e-01 | test graph: 2.160e-01
13201 | 0.68s | train acc: 1.799e-01 | val acc: 1.381e-01 | val graph: 6.400e-02 | test node: 1.413e-01 | test graph: 6.400e-02
13301 | 0.72s | train acc: 2.956e-01 | val acc: 1.904e-01 | val graph: 6.400e-02 | test node: 1.770e-01 | test graph: 7.500e-02
13401 | 0.70s | train acc: 3.265e-01 | val acc: 2.067e-01 | val graph: 6.800e-02 | test node: 1.889e-01 | test graph: 7.800e-02
13501 | 0.70s | train acc: 2.571e-01 | val acc: 1.740e-01 | val graph: 6.400e-02 | test node: 1.670e-01 | test graph: 7.200e-02
13601 | 0.68s | train acc: 3.098e-01 | val acc: 1.944e-01 | val graph: 6.600e-02 | test node: 1.844e-01 | test graph: 7.700e-02
13701 | 0.68s | train acc: 2.789e-01 | val acc: 1.887e-01 | val graph: 6.800e-02 | test node: 1.761e-01 | test graph: 7.400e-02
13801 | 0.68s | train acc: 1.812e-01 | val acc: 1.381e-01 | val graph: 6.400e-02 | test node: 1.411e-01 | test graph: 6.400e-02
13901 | 0.68s | train acc: 3.907e-01 | val acc: 2.038e-01 | val graph: 4.600e-02 | test node: 1.846e-01 | test graph: 6.900e-02
14001 | 0.70s | train acc: 3.123e-01 | val acc: 2.014e-01 | val graph: 6.800e-02 | test node: 1.857e-01 | test graph: 7.600e-02
14101 | 0.71s | train acc: 1.491e-01 | val acc: 1.556e-01 | val graph: 1.100e-01 | test node: 1.526e-01 | test graph: 1.070e-01
14201 | 0.69s | train acc: 4.589e-01 | val acc: 3.317e-01 | val graph: 1.600e-01 | test node: 3.081e-01 | test graph: 1.660e-01
14301 | 0.69s | train acc: 3.329e-01 | val acc: 2.202e-01 | val graph: 7.600e-02 | test node: 2.001e-01 | test graph: 8.900e-02
14401 | 0.69s | train acc: 2.095e-01 | val acc: 1.422e-01 | val graph: 6.400e-02 | test node: 1.481e-01 | test graph: 6.600e-02
14501 | 0.69s | train acc: 2.339e-01 | val acc: 1.630e-01 | val graph: 6.400e-02 | test node: 1.585e-01 | test graph: 6.500e-02
14601 | 0.68s | train acc: 3.432e-01 | val acc: 2.467e-01 | val graph: 9.200e-02 | test node: 2.211e-01 | test graph: 1.050e-01
14701 | 0.69s | train acc: 1.645e-01 | val acc: 1.148e-01 | val graph: 3.000e-02 | test node: 9.083e-02 | test graph: 4.700e-02
14801 | 0.68s | train acc: 1.645e-01 | val acc: 1.148e-01 | val graph: 3.000e-02 | test node: 9.083e-02 | test graph: 4.700e-02
14901 | 0.69s | train acc: 3.406e-01 | val acc: 2.426e-01 | val graph: 9.400e-02 | test node: 2.192e-01 | test graph: 1.040e-01
15001 | 0.68s | train acc: 3.496e-01 | val acc: 2.475e-01 | val graph: 9.600e-02 | test node: 2.235e-01 | test graph: 1.050e-01
15101 | 0.69s | train acc: 2.931e-01 | val acc: 1.936e-01 | val graph: 6.400e-02 | test node: 1.810e-01 | test graph: 7.500e-02
15201 | 0.68s | train acc: 5.064e-01 | val acc: 3.031e-01 | val graph: 9.600e-02 | test node: 2.941e-01 | test graph: 1.170e-01
15301 | 0.68s | train acc: 3.689e-01 | val acc: 4.052e-01 | val graph: 2.520e-01 | test node: 3.860e-01 | test graph: 2.540e-01
15401 | 0.69s | train acc: 4.846e-01 | val acc: 3.276e-01 | val graph: 1.080e-01 | test node: 3.149e-01 | test graph: 1.340e-01
15501 | 0.69s | train acc: 2.815e-01 | val acc: 1.630e-01 | val graph: 4.600e-02 | test node: 1.539e-01 | test graph: 6.400e-02
15601 | 0.69s | train acc: 3.997e-01 | val acc: 2.614e-01 | val graph: 9.200e-02 | test node: 2.413e-01 | test graph: 1.040e-01
15701 | 0.69s | train acc: 3.728e-01 | val acc: 2.402e-01 | val graph: 8.400e-02 | test node: 2.245e-01 | test graph: 9.900e-02
15801 | 0.69s | train acc: 4.062e-01 | val acc: 2.790e-01 | val graph: 8.800e-02 | test node: 2.687e-01 | test graph: 1.110e-01
15901 | 0.68s | train acc: 3.239e-01 | val acc: 2.145e-01 | val graph: 7.200e-02 | test node: 1.955e-01 | test graph: 8.800e-02
16001 | 0.72s | train acc: 3.342e-01 | val acc: 2.337e-01 | val graph: 8.200e-02 | test node: 2.110e-01 | test graph: 9.800e-02
16101 | 0.68s | train acc: 3.008e-01 | val acc: 3.709e-01 | val graph: 2.360e-01 | test node: 3.504e-01 | test graph: 2.390e-01
16201 | 0.69s | train acc: 1.787e-01 | val acc: 1.381e-01 | val graph: 6.400e-02 | test node: 1.403e-01 | test graph: 6.400e-02
16301 | 0.69s | train acc: 1.941e-01 | val acc: 1.393e-01 | val graph: 6.400e-02 | test node: 1.435e-01 | test graph: 6.400e-02
16401 | 0.69s | train acc: 2.931e-01 | val acc: 1.961e-01 | val graph: 6.800e-02 | test node: 1.827e-01 | test graph: 7.900e-02
16501 | 0.69s | train acc: 3.290e-01 | val acc: 2.271e-01 | val graph: 8.200e-02 | test node: 2.048e-01 | test graph: 9.400e-02
16601 | 0.69s | train acc: 3.162e-01 | val acc: 3.844e-01 | val graph: 2.300e-01 | test node: 3.633e-01 | test graph: 2.480e-01
16701 | 0.68s | train acc: 1.491e-01 | val acc: 1.556e-01 | val graph: 1.100e-01 | test node: 1.526e-01 | test graph: 1.070e-01
16801 | 0.72s | train acc: 1.671e-01 | val acc: 2.908e-01 | val graph: 2.180e-01 | test node: 2.939e-01 | test graph: 2.160e-01
16901 | 0.69s | train acc: 4.447e-01 | val acc: 3.913e-01 | val graph: 1.780e-01 | test node: 3.924e-01 | test graph: 2.040e-01
17001 | 0.69s | train acc: 4.409e-01 | val acc: 3.766e-01 | val graph: 1.620e-01 | test node: 3.735e-01 | test graph: 1.880e-01
17101 | 0.69s | train acc: 3.265e-01 | val acc: 2.230e-01 | val graph: 7.000e-02 | test node: 2.103e-01 | test graph: 8.800e-02
17201 | 0.70s | train acc: 3.072e-01 | val acc: 2.120e-01 | val graph: 7.000e-02 | test node: 2.008e-01 | test graph: 8.000e-02
17301 | 0.69s | train acc: 3.265e-01 | val acc: 2.202e-01 | val graph: 7.600e-02 | test node: 2.035e-01 | test graph: 9.100e-02
17401 | 0.69s | train acc: 3.419e-01 | val acc: 2.279e-01 | val graph: 7.600e-02 | test node: 2.152e-01 | test graph: 9.100e-02
17501 | 0.69s | train acc: 3.278e-01 | val acc: 2.149e-01 | val graph: 7.000e-02 | test node: 1.984e-01 | test graph: 9.000e-02
17601 | 0.69s | train acc: 3.252e-01 | val acc: 2.116e-01 | val graph: 6.800e-02 | test node: 1.952e-01 | test graph: 8.600e-02
17701 | 0.68s | train acc: 3.869e-01 | val acc: 2.618e-01 | val graph: 8.800e-02 | test node: 2.434e-01 | test graph: 1.060e-01
17801 | 0.68s | train acc: 3.406e-01 | val acc: 2.214e-01 | val graph: 7.600e-02 | test node: 2.052e-01 | test graph: 9.100e-02
17901 | 0.68s | train acc: 3.278e-01 | val acc: 2.226e-01 | val graph: 7.600e-02 | test node: 2.033e-01 | test graph: 9.100e-02
18001 | 0.68s | train acc: 3.432e-01 | val acc: 2.239e-01 | val graph: 7.600e-02 | test node: 2.076e-01 | test graph: 9.200e-02
18101 | 0.68s | train acc: 3.625e-01 | val acc: 2.859e-01 | val graph: 1.440e-01 | test node: 2.636e-01 | test graph: 1.540e-01
18201 | 0.68s | train acc: 3.509e-01 | val acc: 2.288e-01 | val graph: 8.000e-02 | test node: 2.135e-01 | test graph: 9.600e-02
18301 | 0.68s | train acc: 3.715e-01 | val acc: 2.369e-01 | val graph: 8.200e-02 | test node: 2.239e-01 | test graph: 9.600e-02
18401 | 0.68s | train acc: 3.303e-01 | val acc: 2.210e-01 | val graph: 7.400e-02 | test node: 2.050e-01 | test graph: 9.500e-02
18501 | 0.74s | train acc: 3.483e-01 | val acc: 2.210e-01 | val graph: 7.400e-02 | test node: 2.056e-01 | test graph: 9.000e-02
18601 | 0.68s | train acc: 3.470e-01 | val acc: 2.308e-01 | val graph: 7.800e-02 | test node: 2.129e-01 | test graph: 9.600e-02
