Feb14-04:07:22
----------------------------------------------------------------------------------------------------
[pubmed]   seed=42
----------------------------------------------------------------------------------------------------
lr=0.0005 unweighted_MSE=False diffusion_steps=80 schedule=True weight_decay=0.001 cat=False skip=False
nhid=64 layers=4 linears=2
----------------------------------------------------------------------------------------------------
4101 | 0.44s | train acc: 1.000e+00 | val acc: 7.991e-01 | val graph: 4.820e-01 | test node: 7.734e-01 | test graph: 4.740e-01
4201 | 0.45s | train acc: 1.000e+00 | val acc: 8.024e-01 | val graph: 4.980e-01 | test node: 7.843e-01 | test graph: 4.860e-01
4301 | 0.44s | train acc: 1.000e+00 | val acc: 8.013e-01 | val graph: 4.900e-01 | test node: 7.818e-01 | test graph: 4.810e-01
4401 | 0.44s | train acc: 1.000e+00 | val acc: 8.058e-01 | val graph: 5.200e-01 | test node: 7.791e-01 | test graph: 4.900e-01
4501 | 0.44s | train acc: 1.000e+00 | val acc: 8.017e-01 | val graph: 4.940e-01 | test node: 7.784e-01 | test graph: 4.740e-01
4601 | 0.44s | train acc: 1.000e+00 | val acc: 8.073e-01 | val graph: 5.000e-01 | test node: 7.795e-01 | test graph: 4.780e-01
4701 | 0.44s | train acc: 1.000e+00 | val acc: 8.039e-01 | val graph: 5.140e-01 | test node: 7.702e-01 | test graph: 4.850e-01
4801 | 0.44s | train acc: 1.000e+00 | val acc: 8.043e-01 | val graph: 5.040e-01 | test node: 7.834e-01 | test graph: 4.800e-01
4901 | 0.44s | train acc: 1.000e+00 | val acc: 8.069e-01 | val graph: 5.100e-01 | test node: 7.802e-01 | test graph: 4.900e-01
5001 | 0.44s | train acc: 1.000e+00 | val acc: 8.084e-01 | val graph: 5.020e-01 | test node: 7.796e-01 | test graph: 4.780e-01
5101 | 0.43s | train acc: 1.000e+00 | val acc: 8.065e-01 | val graph: 4.940e-01 | test node: 7.780e-01 | test graph: 4.740e-01
5201 | 0.44s | train acc: 1.000e+00 | val acc: 8.039e-01 | val graph: 4.980e-01 | test node: 7.816e-01 | test graph: 4.820e-01
5301 | 0.44s | train acc: 1.000e+00 | val acc: 8.084e-01 | val graph: 5.200e-01 | test node: 7.736e-01 | test graph: 4.860e-01
5401 | 0.44s | train acc: 1.000e+00 | val acc: 8.036e-01 | val graph: 4.880e-01 | test node: 7.766e-01 | test graph: 4.710e-01
5501 | 0.44s | train acc: 1.000e+00 | val acc: 7.950e-01 | val graph: 4.900e-01 | test node: 7.743e-01 | test graph: 4.680e-01
5601 | 0.44s | train acc: 1.000e+00 | val acc: 7.973e-01 | val graph: 4.960e-01 | test node: 7.764e-01 | test graph: 4.750e-01
5701 | 0.44s | train acc: 1.000e+00 | val acc: 7.991e-01 | val graph: 4.860e-01 | test node: 7.780e-01 | test graph: 4.770e-01
5801 | 0.44s | train acc: 1.000e+00 | val acc: 8.032e-01 | val graph: 5.100e-01 | test node: 7.679e-01 | test graph: 4.800e-01
5901 | 0.45s | train acc: 1.000e+00 | val acc: 8.084e-01 | val graph: 5.040e-01 | test node: 7.805e-01 | test graph: 4.780e-01
6001 | 0.44s | train acc: 1.000e+00 | val acc: 8.032e-01 | val graph: 5.000e-01 | test node: 7.739e-01 | test graph: 4.730e-01
6101 | 0.44s | train acc: 1.000e+00 | val acc: 8.058e-01 | val graph: 5.020e-01 | test node: 7.759e-01 | test graph: 4.730e-01
6201 | 0.44s | train acc: 1.000e+00 | val acc: 8.032e-01 | val graph: 5.020e-01 | test node: 7.827e-01 | test graph: 4.940e-01
6301 | 0.44s | train acc: 1.000e+00 | val acc: 8.032e-01 | val graph: 4.960e-01 | test node: 7.775e-01 | test graph: 4.740e-01
6401 | 0.44s | train acc: 1.000e+00 | val acc: 8.054e-01 | val graph: 4.980e-01 | test node: 7.768e-01 | test graph: 4.780e-01
6501 | 0.44s | train acc: 1.000e+00 | val acc: 8.054e-01 | val graph: 5.040e-01 | test node: 7.731e-01 | test graph: 4.780e-01
6601 | 0.44s | train acc: 1.000e+00 | val acc: 7.991e-01 | val graph: 4.920e-01 | test node: 7.757e-01 | test graph: 4.750e-01
6701 | 0.44s | train acc: 1.000e+00 | val acc: 8.036e-01 | val graph: 5.060e-01 | test node: 7.693e-01 | test graph: 4.790e-01
6801 | 0.43s | train acc: 1.000e+00 | val acc: 7.995e-01 | val graph: 5.000e-01 | test node: 7.768e-01 | test graph: 4.710e-01
6901 | 0.44s | train acc: 1.000e+00 | val acc: 7.984e-01 | val graph: 4.940e-01 | test node: 7.786e-01 | test graph: 4.770e-01
7001 | 0.45s | train acc: 1.000e+00 | val acc: 8.002e-01 | val graph: 4.900e-01 | test node: 7.768e-01 | test graph: 4.710e-01
7101 | 0.44s | train acc: 1.000e+00 | val acc: 8.043e-01 | val graph: 4.960e-01 | test node: 7.608e-01 | test graph: 4.640e-01
7201 | 0.45s | train acc: 1.000e+00 | val acc: 8.021e-01 | val graph: 5.020e-01 | test node: 7.752e-01 | test graph: 4.820e-01
7301 | 0.44s | train acc: 1.000e+00 | val acc: 8.032e-01 | val graph: 5.060e-01 | test node: 7.652e-01 | test graph: 4.680e-01
7401 | 0.44s | train acc: 1.000e+00 | val acc: 8.017e-01 | val graph: 4.980e-01 | test node: 7.675e-01 | test graph: 4.660e-01
7501 | 0.44s | train acc: 1.000e+00 | val acc: 7.925e-01 | val graph: 4.860e-01 | test node: 7.725e-01 | test graph: 4.620e-01
7601 | 0.44s | train acc: 1.000e+00 | val acc: 7.962e-01 | val graph: 4.880e-01 | test node: 7.672e-01 | test graph: 4.550e-01
7701 | 0.44s | train acc: 1.000e+00 | val acc: 7.910e-01 | val graph: 5.020e-01 | test node: 7.551e-01 | test graph: 4.600e-01
7801 | 0.44s | train acc: 1.000e+00 | val acc: 7.947e-01 | val graph: 4.880e-01 | test node: 7.725e-01 | test graph: 4.550e-01
7901 | 0.43s | train acc: 1.000e+00 | val acc: 8.036e-01 | val graph: 4.940e-01 | test node: 7.734e-01 | test graph: 4.660e-01
8001 | 0.43s | train acc: 1.000e+00 | val acc: 7.965e-01 | val graph: 4.900e-01 | test node: 7.723e-01 | test graph: 4.620e-01
